Start Time,09/12/2017 10:00,End Time,09/12/2017  14:00:00 PM,,,,,,where are these?,,,,,,,Interval,,,,,
,PIC401/PID1/OUT.CV,PIC401/PID1/PV.CV,PIC403/PID1/OUT.CV,PIC403/PID1/PV.CV,LI405/OUT.CV,LIC402/PID1/OUT.CV,LIC402/PID1/PV.CV,PIC501/PID1/PV.CV,LVC502-SR/PID1/PV.CV,LIC507/PID1/OUT.CV,LIC507/PID1/PV.CV,LI505/OUT.CV,LVC504/PID1/OUT.CV,LVC504/PID1/PV.CV,LI101/OUT.CV,LI201/OUT.CV,LI504/OUT.CV,TT313/OUT.CV,PUMP1_SUPPORT/CURRENT.CV,PUMP1_SUPPORT/MOTOR_SPEED.CV,PUMP1_SUPPORT/FREQ_SETPOINT.CV
TIMESTAMP,Outlet gas flow 2-phase,,Inlet flow 2-phase,,2-phase liquid level,Outlet liquid flow 2-phase,,,,Outlet oil CW,,,,,,,,,,,
42990.52987,100,1.032740951,100,0.00049098,-0.02704286,100,-0.026782321,1.014173031,60.6174202,0,98.59911346,29.88241005,0.153494403,29.88241005,1.422337055,1.276806951,-1.286525011,0,2.420000076,1475,30
42990.52988,100,1.032277942,100,0.000490977,-0.02698829,100,-0.026768129,1.013376951,60.29793167,0,98.59929657,29.85141945,0.347352594,29.85141945,1.422299027,1.27381897,-1.286525011,0,2.00999999,1475,30
42990.5299,100,1.031813979,100,0.000490975,-0.02693373,100,-0.02675394,1.012580991,60.25740051,0,98.5994873,29.85198021,0.541210711,29.85198021,1.422261,1.273465991,-1.286525011,0,2.190000057,1475,30
42990.52991,100,1.03135097,100,0.000490972,-0.02687916,100,-0.02673975,1.01178503,60.7867012,0,98.5996933,29.85253906,0.539269686,29.85253906,1.422222972,1.273113966,-1.286525011,0,2.430000067,1475,30
42990.52992,100,1.030887008,100,0.000490969,-0.02682459,100,-0.02672556,1.010988951,60.87253189,0,98.5998764,29.85309982,0.53732872,29.85309982,1.422186017,1.272760987,-1.286525011,0,2.00999999,1475,30
42990.52993,100,1.030423999,100,0.000490966,-0.02677002,100,-0.026711371,1.01019299,60.95835876,0,98.60006714,29.85366058,0.535387695,29.85366058,1.422147989,1.276062012,-1.286525011,0,2.200000048,1475,30
42990.52994,100,1.029960036,100,0.000490963,-0.02671545,100,-0.026697179,1.00939703,60.61026001,0,98.60027313,29.85421944,0.533446729,29.85421944,1.422109962,1.283761978,-1.286525011,0,2.130000114,1475,30
42990.52995,100,1.029497027,100,0.000490961,-0.02666088,100,-0.02668298,1.00860095,60.94285965,0,98.60045624,29.8547802,0.531505585,29.8547802,1.422072053,1.291461945,-1.286525011,0,1.840000033,1475,30
42990.52997,100,1.029032946,100,0.000490958,-0.02660631,100,-0.026668791,1.00860095,61.27545929,0,98.59899139,29.85533905,0.529564679,29.85533905,1.422034979,1.295341969,-1.286525011,0,2.410000086,1475,30
42990.52998,100,1.028648019,100,0.000490955,-0.02655174,100,-0.026654599,1.00860095,61.29930115,0,98.59752655,29.85590935,0.527623713,29.85590935,1.421996951,1.291411042,-1.286525011,0,1.99000001,1475,30
42990.52999,100,1.028264046,100,0.000490952,-0.02649718,100,-0.02664041,1.00860095,61.12047958,0,98.59606934,29.85647011,0.525682628,29.85647011,1.421959043,1.28748095,-1.286525011,0,2.200000048,1475,30
42990.53,100,1.027879,100,0.000490949,-0.02644261,100,-0.02662622,1.00762105,60.94166946,0,98.59459686,29.85703087,0.523741722,29.85703087,1.421921015,1.283550024,-1.286525011,0,1.929999948,1475,30
42990.53001,100,1.028018951,100,0.000490947,-0.02638804,100,-0.02661203,1.007784009,61.43519974,0,98.59313965,29.85758972,0.521800578,29.85758972,1.421883941,1.279371977,-1.286525011,0,2.085000038,1475,30
42990.53002,100,1.028159976,100,0.000490944,-0.02633347,100,-0.026597841,1.007948041,61.42686081,0,98.59166718,29.85815048,0.519859612,29.85815048,1.421846032,1.278180003,-1.286525011,0,2.24000001,1475,30
42990.53003,100,1.028300047,100,0.000490941,-0.0262789,100,-0.02658364,1.008111,61.41851044,0,98.59021759,29.85870934,0.517918587,29.85870934,1.421808004,1.276988983,-1.286525011,0,1.950000048,1475,30
42990.53005,100,1.027276993,100,0.000490938,-0.02622433,100,-0.02656945,1.008273959,61.18486023,0,98.58875275,29.8592701,0.515977621,29.8592701,1.421769977,1.275797009,-1.286525011,0,2.309999943,1475,30
42990.53006,100,1.027861953,100,0.000490936,-0.02616976,100,-0.026555261,1.008437991,61.34936905,0,98.5872879,29.85983086,0.514036596,29.85983086,1.421733022,1.275053978,-1.286525011,0,2.200000048,1475,30
42990.53007,100,1.028447986,100,0.000490933,-0.02611519,100,-0.026541069,1.00860095,61.74039078,0,98.58582306,29.86038971,0.512095571,29.86038971,1.421694994,1.274312019,-1.286525011,0,1.919999957,1475,30
42990.53008,100,1.029032946,100,0.00049093,-0.02606063,100,-0.02652688,1.009907007,61.61323166,0,98.58437347,29.86095047,0.510154605,29.86095047,1.421656966,1.273569942,-1.286525011,0,1.980000019,1475,30
42990.53009,100,1.028103948,100,0.000490927,-0.02600606,100,-0.02651269,1.01017499,61.48606873,0,98.582901,29.86152077,0.50821358,29.86152077,1.421619058,1.272827029,-1.286525011,0,2.210000038,1475,30
42990.5301,100,1.02717495,100,0.000490925,-0.02595149,100,-0.0264985,1.010442019,61.35890961,0,98.58144379,29.86207962,0.5783391,29.86207962,1.421581984,1.272084951,-1.286525011,0,2.369999886,1475,30
42990.53012,100,1.028017998,100,0.000490922,-0.02589692,100,-0.026484311,1.010710001,61.6307106,0,98.57997131,29.86264038,0.64846468,29.86264038,1.421543956,1.271342039,-1.286525011,0,2.380000114,1475,30
42990.53013,100,1.028862,100,0.000490919,-0.02584235,100,-0.02647011,1.010977983,61.62833023,0,98.57850647,29.86319923,0.532961488,29.86319923,1.421506047,1.272871017,-1.286525011,0,2.099999905,1475,30
42990.53014,100,1.029706001,100,0.000490916,-0.02578778,100,-0.02645592,1.011245012,61.62593842,0,98.57704926,29.86375999,0.50821358,29.86375999,1.421468019,1.274400949,-1.286525011,0,2.279999971,1475,30
42990.53015,100,1.030549049,100,0.000490914,-0.02573321,100,-0.026441731,1.011512995,61.62355042,0,98.57557678,29.86432076,0.483465791,29.86432076,1.421430945,1.27246201,-1.286525011,0,2.309999943,1475,30
42990.53016,100,1.029567003,100,0.000490911,-0.02567864,100,-0.026427541,1.011780977,61.62117004,0,98.57411957,29.86487961,0.458717912,29.86487961,1.421393037,1.270522952,-1.286525011,0,2.450000048,1475,30
42990.53017,100,1.02858603,100,0.000490908,-0.02562408,100,-0.026413349,1.012048006,62.31021118,0,98.57264709,29.86544037,0.483465791,29.86544037,1.421355009,1.268584013,-1.286525011,0,2.339999914,1475,30
42990.53019,100,1.027603984,100,0.000490905,-0.02556951,100,-0.02639916,1.012315989,62.21245956,0,98.57119751,29.86599922,0.482434601,29.86599922,1.421318054,1.26670599,-1.286525011,0,2.390000105,1475,30
42990.5302,100,1.028118968,100,0.000490902,-0.02551494,100,-0.02638497,1.011572957,62.11471176,0,98.56973267,29.86655998,0.4814035,29.86655998,1.421280026,1.264827967,-1.286525011,0,2.329999924,1475,30
42990.53021,100,1.028633952,100,0.0004909,-0.02546037,100,-0.026370769,1.010830045,62.01696014,0,98.56826782,29.86712074,0.48037231,29.86712074,1.421241999,1.262949944,-1.286525011,0,2.440000057,1475,30
42990.53022,100,1.027971029,100,0.000490897,-0.0254058,100,-0.02635658,1.010087013,62.57606125,0,98.56680298,29.86768913,0.47934109,29.86768913,1.421203971,1.26107204,-1.286525011,0,2.329999924,1475,30
42990.53023,100,1.027307987,100,0.000490894,-0.02544266,100,-0.02634239,1.009343982,63.13515091,0,98.56533813,29.86824989,0.478309989,29.86824989,1.421167016,1.260576963,-1.286525011,0,2.00999999,1475,30
42990.53024,100,1.026643991,100,0.000490891,-0.025479531,100,-0.0263282,1.00860095,62.82281876,0,98.56388092,29.86881065,0.477278799,29.86881065,1.421128988,1.260082006,-1.286525011,0,1.99000001,1475,30
42990.53025,100,1.025980949,100,0.000490888,-0.025516391,100,-0.026314011,1.007858038,62.51049042,0,98.56242371,29.86936951,0.476247698,29.86936951,1.421090961,1.259587049,-1.286525011,0,1.929999948,1475,30
42990.53027,100,1.025318027,100,0.000490886,-0.025553251,100,-0.026299819,1.007115006,62.73937988,0,98.56095123,29.86993027,0.475216508,29.86993027,1.421053052,1.259091973,-1.286525011,0,1.940000057,1475,30
42990.53028,100,1.025318027,100,0.000490883,-0.025590111,100,-0.02628563,1.006371975,63.39503098,0,98.55948639,29.87048912,0.330853999,29.87048912,1.421015978,1.258597016,-1.286525011,0,2.119999886,1475,30
42990.53029,100,1.025318027,100,0.00049088,-0.02562698,100,-0.026271431,1.005628943,63.44272995,0,98.55802917,29.87218094,0.186491504,29.87218094,1.42097795,1.258102059,-1.286525011,0,2.299999952,1475,30
42990.5303,100,1.025318027,100,0.000490877,-0.02566384,100,-0.026257239,1.004886031,63.08031845,0,98.5565567,29.87387085,0.483465701,29.87387085,1.420940042,1.25880003,-1.286525011,0,2.00999999,1475,30
42990.53031,100,1.025318027,100,0.000490875,-0.025700711,100,-0.02624305,1.004886031,63.31515884,0,98.55509949,29.87556076,0.458717912,29.87556076,1.420902014,1.259497046,-1.286525011,0,1.970000029,1475,30
42990.53032,100,1.024397016,100,0.000490872,-0.025737571,100,-0.02622886,1.004420996,63.55001068,0,98.55362701,29.87723923,0.433970004,29.87723923,1.420865059,1.260195017,-1.286525011,0,2.190000057,1475,30
42990.53034,100,1.024435997,100,0.000490869,-0.02577443,100,-0.02621467,1.003957033,64.00301361,0,98.5521698,29.87892914,0.409222186,29.87892914,1.420827031,1.260892034,-1.286525011,0,2.279999971,1475,30
42990.53035,100,1.024474025,100,0.000490866,-0.02581129,100,-0.026200481,1.003492951,63.7514801,0,98.55071259,29.88061905,0.384474307,29.88061905,1.420789003,1.261173964,-1.286525011,0,1.879999995,1475,30
42990.53036,100,1.024513006,100,0.000490864,-0.02584816,100,-0.026186289,1.003028035,63.49995041,0,98.54924774,29.88231087,0.359726489,29.88231087,1.420750976,1.261456013,-1.286525011,0,2.369999886,1475,30
42990.53037,100,1.024351001,100,0.000490861,-0.025885019,100,-0.0261721,1.003129959,63.73757935,0,98.5477829,29.88400078,0.33497861,29.88400078,1.420714021,1.261739016,-1.286525011,0,2.170000076,1475,30
42990.53038,100,1.024189949,100,0.000490858,-0.02592025,100,-0.026157901,1.003715038,63.97520065,0,98.54631805,29.88569069,0.499964297,29.88569069,1.420675993,1.262020946,-1.286525011,0,2.170000076,1475,30
42990.53039,100,1.024029016,100,0.000490855,-0.025955491,100,-0.026143709,1.004300952,64.21282196,0,98.54486084,29.8873806,0.468616992,29.8873806,1.420637965,1.262302995,-1.286525011,0,2.24000001,1475,30
42990.53041,100,1.023867011,100,0.000490852,-0.025990721,100,-0.02612952,1.004886031,63.67638016,0,98.54340363,29.88907051,0.437269688,29.88907051,1.420600057,1.262585998,-1.286525011,0,1.889999986,1475,30
42990.53042,100,1.023645997,100,0.00049085,-0.026025951,100,-0.02611533,1.004886031,63.81108093,0,98.54193115,29.89075089,0.405922413,29.89075089,1.420562983,1.262868047,-1.286525011,0,2.190000057,1475,30
42990.53043,100,1.023424029,100,0.000490847,-0.02606119,100,-0.02610114,1.004886031,63.94578934,0,98.54046631,29.8924408,0.374575198,29.8924408,1.420524955,1.263149977,-1.286525011,0,2.160000086,1475,30
42990.53044,100,1.023203015,100,0.000490844,-0.02609642,100,-0.026086951,1.004886031,64.1246109,0,98.53900909,29.89413071,0.343227893,29.89413071,1.420487046,1.261515021,-1.286525011,0,2.170000076,1475,30
42990.53045,100,1.022982001,100,0.000490841,-0.02613165,100,-0.026072759,1.004886031,64.05547333,0,98.53753662,29.89582062,0.390661299,29.89582062,1.420449018,1.25988102,-1.286525011,0,1.889999986,1475,30
42990.53046,100,1.022760034,100,0.000490838,-0.02616689,100,-0.02605857,1.004886031,63.72406006,0,98.53607941,29.89751053,0.438094705,29.89751053,1.420411944,1.261152983,-1.286525011,0,2.289999962,1475,30
42990.53047,100,1.02253902,100,0.000490836,-0.02620212,100,-0.026044371,1.004886031,63.87585068,0,98.53659058,29.89920044,0.485528111,29.89920044,1.420374036,1.262423992,-1.286525011,0,1.960000038,1475,30
42990.53049,100,1.020746946,100,0.000490833,-0.02623735,100,-0.026030179,1.004886031,64.02764893,0,98.53710175,29.90089035,0.532961428,29.90089035,1.420336008,1.263695002,-1.286525011,0,2.359999895,1475,30
42990.5305,100,1.022258997,100,0.00049083,-0.026272589,100,-0.026015989,1.004886031,64.17944336,0,98.53761292,29.90258026,0.528836787,29.90258026,1.42029798,1.264966965,-1.286525011,0,2.400000095,1475,30
42990.53051,100,1.023769975,100,0.000490827,-0.026307819,100,-0.0260018,1.004886031,64.04115295,0,98.53811646,29.90426064,0.524712086,29.90426064,1.420261025,1.267112017,-1.286525011,0,2.029999971,1475,30
42990.53052,100,1.025282025,100,0.000490825,-0.026343049,100,-0.02598761,1.006351948,63.90287018,0,98.53864288,29.90595055,0.520587385,29.90595055,1.420222998,1.271832943,-1.286525011,0,1.919999957,1475,30
42990.53053,100,1.025290966,100,0.000490822,-0.026378291,100,-0.025973421,1.006450057,64.11109161,0,98.53914642,29.90764046,0.516462803,29.90764046,1.42018497,1.276553988,-1.286525011,0,1.980000019,1475,30
42990.53054,100,1.025300026,100,0.000490819,-0.026413521,100,-0.025959229,1.006546974,64.31932068,0,98.53965759,29.90933037,0.512338221,29.90933037,1.420148015,1.278642058,-1.286525011,0,2.200000048,1475,30
42990.53056,100,1.025308967,100,0.000490816,-0.026522379,100,-0.02594503,1.006644964,64.52754211,0,98.54017639,29.91102028,0.50821352,29.91102028,1.420109987,1.277004004,-1.286525011,0,1.860000014,1475,30
42990.53057,100,1.025318027,100,0.000490814,-0.026631249,100,-0.025930841,1.006742954,64.06500244,0,98.54068756,29.90147972,0.153494403,29.90147972,1.420071959,1.275364995,-1.286525011,0,2.059999943,1475,30
42990.53058,100,1.02354002,100,0.000490811,-0.02674011,100,-0.025916651,1.00553894,64.0578537,0,98.54119873,29.89195061,0.417471409,29.89195061,1.420034051,1.271114945,-1.286525011,0,1.99000001,1475,30
42990.53059,100,1.022590995,100,0.000490808,-0.02684897,100,-0.025902459,1.004470944,64.20964813,0,98.5417099,29.88241005,0.431907713,29.88241005,1.419996977,1.266865015,-1.286525011,0,2.319999933,1475,30
42990.5306,100,1.021643043,100,0.000490805,-0.02695783,100,-0.02588827,1.003402948,64.36144257,0,98.54222107,29.88349915,0.446343899,29.88349915,1.419958949,1.265406013,-1.286525011,0,1.980000019,1475,30
42990.53061,100,1.020694017,100,0.000490803,-0.027066691,100,-0.02587408,1.002333999,64.513237,0,98.54273224,29.88459969,0.460780203,29.88459969,1.419921041,1.26394701,-1.286525011,0,2.190000057,1475,30
42990.53063,100,1.019745946,100,0.0004908,-0.027175561,100,-0.025859891,1.001266003,64.14129639,0,98.54324341,29.88569069,0.475216389,29.88569069,1.419883013,1.263695002,-1.286525011,0,2.039999962,1475,30
42990.53064,100,1.019052029,100,0.000490797,-0.027284419,100,-0.025845701,1.000198007,64.23428345,0,98.53813171,29.88677979,0.489652693,29.88677979,1.419846058,1.263442039,-1.286525011,0,2.440000057,1475,30
42990.53065,100,1.018357992,100,0.000490794,-0.02739328,100,-0.0258315,0.999129713,64.32726288,0,98.53302765,29.88787079,0.504088879,29.88787079,1.41980803,1.264664054,-1.286525011,0,2.049999952,1475,30
42990.53066,100,1.017663956,100,0.000490791,-0.02750214,100,-0.02581731,0.998061478,64.42024994,0,98.52792358,29.88896942,0.518525183,29.88896942,1.419770002,1.265885949,-1.286525011,0,2.130000114,1475,30
42990.53067,100,1.016970038,100,0.000490789,-0.027611,100,-0.025803121,0.996993303,64.1579895,0,98.52279663,29.89006042,0.532961428,29.89006042,1.419731975,1.267107964,-1.286525011,0,2.069999933,1475,30
42990.53068,100,1.016276956,100,0.000490786,-0.02771987,100,-0.025788929,0.995925128,63.89572144,0,98.51769257,29.89114952,0.530899107,29.89114952,1.41969502,1.268329978,-1.286525011,0,2.420000076,1475,30
42990.53069,100,1.015583038,100,0.000490783,-0.027828731,100,-0.02577474,0.994942009,63.96485901,0,98.5125885,29.89225006,0.528836727,29.89225006,1.419656992,1.26769805,-1.286525011,0,1.960000038,1475,30
42990.53071,100,1.014889002,100,0.00049078,-0.027937589,100,-0.02576055,0.99395889,64.03399658,0,98.50747681,29.89333916,0.526774406,29.89333916,1.419618964,1.267066002,-1.286525011,0,2.220000029,1475,30
42990.53072,100,1.014194965,100,0.000490777,-0.02804645,100,-0.02574636,0.992975771,64.0196991,0,98.50237274,29.89443016,0.524712086,29.89443016,1.419581056,1.266433954,-1.286525011,0,2.150000095,1475,30
42990.53073,100,1.013255,100,0.000490775,-0.028155319,100,-0.025732171,0.991992712,63.5857811,0,98.49726105,29.89551926,0.219488695,29.89551926,1.419543982,1.265800953,-1.286525011,0,2.25,1475,30
42990.53074,100,1.012315989,100,0.000490772,-0.02826418,100,-0.02571797,0.991009474,63.48802948,0,98.49214935,29.8966198,0.182366893,29.8966198,1.419505954,1.265169024,-1.286525011,0,2.119999886,1475,30
42990.53075,100,1.012315989,100,0.000490769,-0.02837304,100,-0.02570378,0.990026414,63.61439133,0,98.48703766,29.8977108,0.145245105,29.8977108,1.419468045,1.264536977,-1.286525011,0,2.269999981,1475,30
42990.53076,100,1.012315989,100,0.000490766,-0.028481901,100,-0.025689591,0.990557075,63.46179962,0,98.48193359,29.8987999,0.30610621,29.8987999,1.419430017,1.263905048,-1.286525011,0,2.460000038,1475,30
42990.53078,100,1.012315989,100,0.000490764,-0.028590759,100,-0.025675399,0.991087794,63.30920029,0,98.4768219,29.89990044,0.466967195,29.89990044,1.419392943,1.266885042,-1.286525011,0,2.190000057,1475,30
42990.53079,100,1.012315989,100,0.000490761,-0.028699631,100,-0.02566121,0.991618514,62.89434814,0,98.47171021,29.90098953,0.466967195,29.90098953,1.419355035,1.26986599,-1.286525011,0,2.039999962,1475,30
42990.5308,100,1.013244987,100,0.000490758,-0.028808489,100,-0.02564702,0.992149174,62.83594131,0,98.53131104,29.90208054,0.186491504,29.90208054,1.419317007,1.272845984,-1.286525011,0,1.929999948,1475,30
42990.53081,100,1.014173031,100,0.000490755,-0.02891735,100,-0.025632819,0.992679775,62.77753067,0,98.52176666,29.90317917,0.458717912,29.90317917,1.419278979,1.273434997,-1.286525011,0,2.25,1475,30
42990.53082,100,1.013244033,100,0.000490753,-0.02902621,100,-0.02561863,0.993210614,62.51208115,0,98.51223755,29.90427017,0.491715014,29.90427017,1.419242024,1.27402401,-1.286525011,0,2.200000048,1475,30
42990.53083,100,1.012315989,100,0.00049075,-0.029135071,100,-0.02560444,0.993741214,62.24663925,0,98.50270081,29.90535927,0.169992998,29.90535927,1.419203997,1.271661043,-1.286525011,0,1.909999967,1475,30
42990.53084,100,1.011386991,100,0.000490747,-0.02924394,100,-0.02559025,0.993741214,61.98118973,0,98.49315643,29.90645027,0.247536302,29.90645027,1.415864944,1.26929903,-1.286525011,0,1.899999976,1475,30
42990.53086,100,1.010457993,100,0.000490744,-0.029352801,100,-0.025576061,0.993741214,61.98834991,0,98.48362732,29.90755081,0.325079501,29.90755081,1.415797949,1.266935945,-1.286525011,0,2.180000067,1475,30
42990.53087,100,1.011201024,100,0.000490742,-0.029461659,100,-0.025561869,0.993741214,61.81071854,0,98.47409058,29.90863991,0.402622789,29.90863991,1.415732026,1.266881943,-1.286525011,0,2.359999895,1475,30
42990.53088,100,1.011944056,100,0.000490739,-0.02957052,100,-0.02554768,0.993741214,61.63309097,0,98.4645462,29.9074707,0.480165988,29.9074707,1.41566503,1.261353016,-1.286525011,0,1.950000048,1475,30
42990.53089,100,1.012686968,100,0.000490736,-0.02967939,100,-0.02553349,0.993741214,61.29692078,0,98.45501709,29.90630913,0.557709277,29.90630913,1.415598989,1.255823016,-1.286525011,0,2.430000067,1475,30
42990.5309,100,1.013429999,100,0.000490733,-0.02978825,100,-0.025519289,0.993944287,61.32791901,0,98.45532227,29.90513992,0.551934779,29.90513992,1.415531993,1.252449036,-1.286525011,0,2.079999924,1475,30
42990.53091,100,1.014173031,100,0.00049073,-0.029897111,100,-0.025505099,0.993459582,61.61640167,0,98.4556427,29.90398026,0.546160281,29.90398026,1.41276598,1.251724005,-1.286525011,0,2.289999962,1475,30
42990.53093,100,1.014173031,100,0.000490728,-0.030005969,100,-0.02549091,0.992974877,61.51865005,0,98.45594025,29.90280914,0.540385783,29.90280914,1.412817955,1.253386021,-1.286525011,0,2.210000038,1475,30
42990.53094,100,1.012532949,100,0.000490725,-0.030114841,100,-0.02547672,0.992490172,61.22777939,0,98.45625305,29.90164948,0.534611285,29.90164948,1.412868977,1.25504899,-1.286525011,0,2.029999971,1475,30
42990.53095,100,1.01154995,100,0.000490722,-0.030223699,100,-0.025462531,0.992005527,60.93690109,0,98.4565506,29.90048027,0.528836787,29.90048027,1.412920952,1.256711006,-1.286525011,0,2.380000114,1475,30
42990.53096,100,1.01056695,100,0.000490719,-0.03033256,100,-0.025448341,0.991520822,60.93452072,0,98.4568634,29.89930916,0.523062289,29.89930916,1.412973046,1.258373976,-1.286525011,0,2.079999924,1475,30
42990.53097,100,1.00958395,100,0.000490716,-0.03044142,100,-0.025434149,0.990682781,61.16817093,0,98.45716858,29.89814949,0.517287791,29.89814949,1.413023949,1.256345034,-1.286525011,0,2.470000029,1475,30
42990.53098,100,1.00860095,100,0.000490714,-0.030550281,100,-0.02541996,0.989844799,60.99174118,0,98.45747375,29.89698029,0.511513293,29.89698029,1.413076043,1.254315019,-1.286525011,0,2.470000029,1475,30
42990.531,100,1.008533955,100,0.000490711,-0.030659139,100,-0.025405761,0.989006817,60.81529999,0,98.45778656,29.89582062,0.505738795,29.89582062,1.413128018,1.252243996,-1.286525011,0,2.220000029,1475,30
42990.53101,100,1.008466005,100,0.000490708,-0.030768011,100,-0.025391569,0.988168776,60.63887024,0,98.45809174,29.89464951,0.499964297,29.89464951,1.41317904,1.250172019,-1.286525011,0,2.049999952,1475,30
42990.53102,100,1.00839901,100,0.000490705,-0.030876869,100,-0.02537738,0.988168776,60.91305923,0,98.45839691,29.8934803,0.541217327,29.8934803,1.413231015,1.248100996,-1.286525011,0,2.210000038,1475,30
42990.53103,100,1.008332014,100,0.000490703,-0.03098573,100,-0.02536319,0.987472177,60.92498016,0,98.45870209,29.89232063,0.582470298,29.89232063,1.41328299,1.249150991,-1.286525011,0,2.279999971,1475,30
42990.53104,100,1.007272959,100,0.0004907,-0.03109459,100,-0.025349,0.986775696,60.66390991,0,98.45900726,29.89114952,0.565969825,29.89114952,1.413334012,1.250200987,-1.286525011,0,2.49000001,1475,30
42990.53105,100,1.006214023,100,0.000490697,-0.03120346,100,-0.025334811,0.986079216,60.40283966,0,98.45932007,29.88998985,0.549469411,29.88998985,1.413385987,1.251252055,-1.286525011,0,2.450000048,1475,30
42990.53106,100,1.005154014,100,0.000490694,-0.03131232,100,-0.025320619,0.985382676,60.53516006,0,98.45963287,29.88882065,0.532968879,29.88882065,1.413437963,1.252302051,-1.286525011,0,2.210000038,1475,30
42990.53108,100,1.004094958,100,0.000490692,-0.031421181,100,-0.02530643,0.984686077,60.66748047,0,98.45993805,29.88765907,0.516468525,29.88765907,1.413488984,1.253352046,-1.286525011,0,1.909999967,1475,30
42990.53109,100,1.003036022,100,0.000490689,-0.030958829,100,-0.025292231,0.983989596,60.57926941,0,98.46024323,29.88648987,0.499968112,29.88648987,1.413540959,1.251796007,-1.286525011,0,2.5,1475,30
42990.5311,100,1.003033996,100,0.000490686,-0.03049648,100,-0.025278039,0.983293116,60.24309921,0,98.4605484,29.88532066,0.483467609,29.88532066,1.413593054,1.252279043,-1.286525011,0,2.190000057,1475,30
42990.53111,100,1.003031969,100,0.000490683,-0.030034119,100,-0.02526385,0.982596517,60.15250015,0,98.46086121,29.88415909,0.466967195,29.88415909,1.413643956,1.256101966,-1.286525011,0,1.840000033,1475,30
42990.53112,100,1.003029943,100,0.00049068,-0.02957177,100,-0.02524966,0.983421981,60.2585907,0,98.46116638,29.88298988,0.330853999,29.88298988,1.413696051,1.261358023,-1.286525011,0,1.870000005,1475,30
42990.53113,100,1.003028035,100,0.000490678,-0.02910942,100,-0.02523547,0.984247625,60.36468887,0,98.46147156,29.88183022,0.194740802,29.88183022,1.413748026,1.266613007,-1.286525011,0,2.480000019,1475,30
42990.53115,100,1.004763007,100,0.000490675,-0.028647071,100,-0.025221281,0.98507309,60.23038101,0,98.46177673,29.8806591,0.219488695,29.8806591,1.413799047,1.268993974,-1.286525011,0,2.329999924,1475,30
42990.53116,100,1.00575304,100,0.000490672,-0.028184719,100,-0.025207089,0.985898674,60.09606934,0,98.46208954,29.87949944,0.466967195,29.87949944,1.413851023,1.271376014,-1.286525011,0,1.960000038,1475,30
42990.53117,100,1.006742954,100,0.000490669,-0.027722361,100,-0.02519289,0.986724317,59.96176147,0,98.46238708,29.87833023,0.244236499,29.87833023,1.413902998,1.273756981,-1.286525011,0,2.049999952,1475,30
42990.53118,100,1.006742954,100,0.000490666,-0.027260009,100,-0.025178701,0.987549782,60.03686905,0,98.46269989,29.87715912,0.491715014,29.87715912,1.41395402,1.273473978,-1.286525011,0,2.319999933,1475,30
42990.53119,100,1.006742954,100,0.000490664,-0.02679766,100,-0.025164509,0.988375306,60.11196899,0,98.4630127,29.87599945,0.491715014,29.87599945,1.414005995,1.273190975,-1.286525011,0,2.150000095,1475,30
42990.5312,100,1.005416036,100,0.000490661,-0.02633531,100,-0.02515032,0.98920089,59.94626999,0,98.46331787,29.87483025,0.252485812,29.87483025,1.411525965,1.271422029,-1.286525011,0,1.980000019,1475,30
42990.53122,100,1.004886031,100,0.000490658,-0.025872961,100,-0.02513613,0.990026414,59.78055954,0,98.46362305,29.87367058,0.483465791,29.87367058,1.409093976,1.269652963,-1.286525011,0,1.909999967,1475,30
42990.53123,100,1.005504966,100,0.000490655,-0.0254106,100,-0.02512194,0.990026414,59.89381027,0,98.46392822,29.87249947,0.483465791,29.87249947,1.409126043,1.267884016,-1.286525011,0,2.410000086,1475,30
42990.53124,100,1.00612402,100,0.000490653,-0.024948251,100,-0.025107751,0.989407182,60.007061,0,98.46424103,29.8713398,0.483465791,29.8713398,1.409157991,1.268370986,-1.286525011,0,1.99000001,1475,30
42990.53125,100,1.006742954,100,0.00049065,-0.025005249,100,-0.025093559,0.988788009,59.84730911,0,98.4645462,29.87017059,0.355601907,29.87017059,1.409188986,1.272341013,-1.286525011,0,2.430000067,1475,30
42990.53126,100,1.006742954,100,0.000490647,-0.02506225,100,-0.02507936,0.988168776,60.10956955,0,98.46526337,29.86899948,0.227737993,29.86899948,1.409221053,1.276311994,-1.286525011,0,2.174999952,1475,30
42990.53127,100,1.006742954,100,0.000490644,-0.025119251,100,-0.025065171,0.988168776,60.37184143,0,98.46598053,29.86783981,0.466967195,29.86783981,1.409253001,1.276479959,-1.286525011,0,1.919999957,1475,30
42990.53128,100,1.006939054,100,0.000490642,-0.025176261,100,-0.025050979,0.988168776,60.35634995,0,98.46669769,29.86667061,0.359726489,29.86667061,1.409284949,1.276646972,-1.286525011,0,2.339999914,1475,30
42990.5313,100,1.007135034,100,0.000490639,-0.025233259,100,-0.025036789,0.988168776,60.34085083,0,98.46740723,29.86551094,0.252485812,29.86551094,1.409317017,1.276815057,-1.286525011,0,2.289999962,1475,30
42990.53131,100,1.007331014,100,0.000490636,-0.02529026,100,-0.0250226,0.988168776,60.10480881,0,98.46811676,29.86433983,0.359726489,29.86433983,1.409348011,1.275639057,-1.286525011,0,1.980000019,1475,30
